atom_id,order_no,service_code,service_name,service_sequence,scene_overview_code,scene_overview_name,sop,vas_des,atom_status
545493,VASC000000277191,OSF8V1620,Winit线下尾程服务,1,NULL,NULL,"""1、仓库/尾程SD报价；",,
545817,VASC000000277194,OSF6V1603,库内其他服务需求,1,20250407071,【库内】商品组合,仓库操作步骤：,,
545538,VASC000000277227,OSF8V1620,Winit线下尾程服务,1,NULL,NULL,"""1、仓库/尾程SD报价；",,
545703,VASC000000277230,OW01V1600,提供海外仓监控视频-少单品调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
545589,VASC000000277233,OSF6V1752,无主货找回（6个自然日内）-仓库创建无RMA退货单,1,NULL,NULL,步骤1：按照客户提供的快递单号或者POD尝试找回无主货 步骤2： ①若货物找回，请仓库创建无RMA退货单上架并反馈退货订单号，然后【完成】增值单 ②若货物未找回，请【完成】增值单  注意：此增值无论商品是否找回，请将增值单更新为【已出库】,NULL,CO
545631,VASC000000277251,OW01V1756,Aiper辨识包裹外部温度贴纸颜色,1,NULL,NULL,步骤1：拦截入库订单 步骤2：根据客户提供的SOP检查温度贴纸是否变色（注意：请在监控下操作） 步骤3：检查结果处理： ①有贴纸，且温度贴纸变色，请将货物暂存，反馈变色的包裹编码及数量到【附件】中，等待客户下一步增值处理； ②有贴纸，且温度贴纸未变色，请将正常上架 ③无贴纸，将货物暂存，反馈包裹编码及数量到【附件】中，等待客户下一步增值处理,NULL,CO
545637,VASC000000277266,OW01V1756,Aiper辨识包裹外部温度贴纸颜色,1,NULL,NULL,步骤1：拦截入库订单 步骤2：根据客户提供的SOP检查温度贴纸是否变色（注意：请在监控下操作） 步骤3：检查结果处理： ①有贴纸，且温度贴纸变色，请将货物暂存，反馈变色的包裹编码及数量到【附件】中，等待客户下一步增值处理； ②有贴纸，且温度贴纸未变色，请将正常上架 ③无贴纸，将货物暂存，反馈包裹编码及数量到【附件】中，等待客户下一步增值处理,NULL,CO
545664,VASC000000277275,OSF8V1601,出库其他服务需求,1,20250407013,【出库】指定位置贴商品/包裹标签/快递面单,1、打印附件标签,,
545712,VASC000000277293,OW01V1599,提供海外仓监控视频-少包裹调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
545748,VASC000000277299,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
545739,VASC000000277302,OSF8V1601,出库其他服务需求,1,20250407013,【出库】指定位置贴商品/包裹标签/快递面单,1、打印附件标签,,
545754,VASC000000277305,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
545760,VASC000000277308,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
545865,VASC000000277350,OSF6V1603,库内其他服务需求,1,NULL,NULL,,NULL,CD
545886,VASC000000277362,OSF6V1603,库内其他服务需求,1,NULL,NULL,,NULL,CD
547764,VASC000000277392,OW01V1604,上架前自提（需WINIT打托）,1,NULL,NULL,"""1、打托",,
546285,VASC000000277428,OW01V1602,入库其他服务需求,1,2026051101,【入库】包裹/商品条码异常重新扫描包裹/商品条码上架,【背景】仓库登记异常单EB0126042529058168、EB0126042429041203、EB0126042429041209、EB0126042429041200、EB0126042429041161时只登记了5个商品，标准增值VASC000000272064未把入库单WI49048838中异常的98个货品全部上架，只上架了5个单品，需将剩余的93个单品补贴商品标签上架。,,
546231,VASC000000277434,OW01V1602,入库其他服务需求,1,20250430,【入库】“包裹条码批量异常（需客户处理）”辨识后补贴包裹标签上架,1,NULL,CD
546093,VASC000000277455,OW01V1599,提供海外仓监控视频-少包裹调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
546084,VASC000000277458,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
546327,VASC000000277461,OW01V1599,提供海外仓监控视频-少包裹调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
546240,VASC000000277473,OW01V1602,入库其他服务需求,1,20260320,【入库】	商品异常更换包裹标签商品标签新单上架,【背景】退回大批量货物，货物没有商品标签需要重新补贴后上架。根据拍照增值(VASC000000274572)仓库提供的明细，补贴包裹标签和商品标签。,,
546183,VASC000000277485,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
546219,VASC000000277491,OSF8V1601,出库其他服务需求,1,NULL,NULL,,NULL,CD
546243,VASC000000277506,OW01V1602,入库其他服务需求,1,20250619,【入库】	ABC类/子包裹内商品错装暂存（需客户处理），云仓不支持原单补贴包裹条码上架,【背景】WI49417893订单中EB0126050129192532 ABC类包裹/子包裹内商品错装暂存（需客户处理）B0400000001402556582和EB0126050129196573 ABC类包裹/子包裹内商品错装暂存（需客户处理）B0400000001402556574包裹条码贴反，需两个包裹条码互换，原单直接上架。,,
546288,VASC000000277539,OSF6V1646,货权转移（换标模式）,1,【In-warehouse】Transfer of ownership of goods,【库内】货权转移,仓库操作步骤：,,
546312,VASC000000277548,OW01V1594,上架前自提（无需WINIT打托）,1,NULL,NULL,1、补贴快递面单,,
546552,VASC000000277551,OW01V1674,入库-异常包裹开箱拍照,1,NULL,NULL,1、根据增值单需求信息找货 2、根据客户示例图片拍照、且需要拍外箱箱唛图、SKU条码图，开箱拍产品实物图以及产品实物标签图 3、按照SKU/包裹整理拍照文件并上传,NULL,CO
546336,VASC000000277563,OW01V1599,提供海外仓监控视频-少包裹调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
546345,VASC000000277566,OW01V1599,提供海外仓监控视频-少包裹调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
546354,VASC000000277572,OW01V1599,提供海外仓监控视频-少包裹调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
546363,VASC000000277575,OW01V1599,提供海外仓监控视频-少包裹调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
546390,VASC000000277578,OW01V1599,提供海外仓监控视频-少包裹调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
546399,VASC000000277581,OW01V1599,提供海外仓监控视频-少包裹调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
546432,VASC000000277587,OW01V1600,提供海外仓监控视频-少单品调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
546456,VASC000000277599,OSF6V1603,库内其他服务需求,1,NULL,NULL,,NULL,CD
546498,VASC000000277617,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
546534,VASC000000277626,OSF8V1601,出库其他服务需求,1,20250407015,【出库】补增值后补包裹/托盘级标签,打印附件标签没有对应关系，一托贴一张标签就可以，不需要覆盖原来托盘标（共5张） 要求使用A4纸！！,NULL,CO
546579,VASC000000277650,OW01V1674,入库-异常包裹开箱拍照,1,NULL,NULL,1、根据增值单需求信息找货 2、根据客户示例图片拍照、且需要拍外箱箱唛图、SKU条码图，开箱拍产品实物图以及产品实物标签图 3、按照SKU/包裹整理拍照文件并上传,NULL,CO
546591,VASC000000277653,OSF6V1603,库内其他服务需求,1,20250407035,【库内】拍摄照片/视频,仓库操作步骤：,,
546858,VASC000000277668,OSF6V1646,货权转移（换标模式）,1,【In-warehouse】Transfer of ownership of goods,【库内】货权转移,仓库操作步骤：,,
546675,VASC000000277680,OW01V1602,入库其他服务需求,1,20250522001,【入库】指定商品拍照暂存,【背景】包裹B0400000001405431446 原异常单已关联标准增值关闭，无法再次提交上架前拍照，之前只拍了一个单品，现在需要拍摄全部商品，拍照后暂存。,,
546687,VASC000000277686,OW01V1602,入库其他服务需求,1,NULL,NULL,,NULL,CD
546708,VASC000000277692,OW01V1602,入库其他服务需求,1,20250522001,【入库】指定商品拍照暂存,【背景】包裹B0400000001405431458 原异常单已关联标准增值关闭，无法再次提交上架前拍照，之前只拍了一个单品，现在需要拍摄全部商品，拍照后暂存。,,
546783,VASC000000277743,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
546819,VASC000000277770,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
546831,VASC000000277773,OW01V1602,入库其他服务需求,1,20250407075,【入库】指定包裹拍照,【背景】B0400000001395424430该包裹因下单sku和验货sku不符，需开箱排查一下实物具体是哪个产品。,,
546903,VASC000000277833,OSF6V1603,库内其他服务需求,1,202507141,【出库】采集SN码,仓库操作步骤;,,
546954,VASC000000277860,OSF8V1620,Winit线下尾程服务,1,NULL,NULL,"""1、仓库/尾程SD报价；",,
546975,VASC000000277875,OSF6V1671,逆向取货,1,20250723,【尾程】Anker Crowfoots出库,仅收费，无需仓库操作,NULL,CO
546981,VASC000000277878,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
546996,VASC000000277890,OSF6V1603,库内其他服务需求,1,20250407044,仓库已完成 需补收费用,VASC000000272277 补收此增值费用，实际24个工时，之前报价3小时，补收21个工时，仓库无需再操作。,NULL,CO
547038,VASC000000277902,OW01V1622,入库-提供无箱单预报单上架,1,NULL,NULL,"""场景1：新入库单是无箱单，通过包裹推荐>商品预分拣上架",,
547065,VASC000000277926,OSF8V1620,Winit线下尾程服务,1,NULL,NULL,"""1、仓库/尾程SD报价；",,
547074,VASC000000277932,OW01V1600,提供海外仓监控视频-少单品调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
547107,VASC000000277947,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
547113,VASC000000277950,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
547119,VASC000000277953,OSF8V1716,Anker加急出库,1,NULL,NULL,仓库根据订单情况判断能否在【指定出库日期】之前完成增值，若无法操作加急，请“异常终止”增值订单，若可以操作，请填写加急实际操作工时并“完成”增值 注意（非常重要！！！）： 1. 加急增值完成标准： *标准出库：加急订单出库日期应早于应出库日期，若不符合此条件，请“异常终止”增值订单 *自提出库：加急订单暂存日期应早于应暂存日期，若不符合此条件，请“异常终止”增值订单 2. 仓库实际操作工时，请提前记录并如实填写，最终会根据此工时收取客户费用 3. 需要在出库前完成此增值，否则增值将会被自动“异常终止”,NULL,CO
547128,VASC000000277962,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
547131,VASC000000277962,OSF8V1716,Anker加急出库,1,NULL,NULL,仓库根据订单情况判断能否在【指定出库日期】之前完成增值，若无法操作加急，请“异常终止”增值订单，若可以操作，请填写加急实际操作工时并“完成”增值 注意（非常重要！！！）： 1. 加急增值完成标准： *标准出库：加急订单出库日期应早于应出库日期，若不符合此条件，请“异常终止”增值订单 *自提出库：加急订单暂存日期应早于应暂存日期，若不符合此条件，请“异常终止”增值订单 2. 仓库实际操作工时，请提前记录并如实填写，最终会根据此工时收取客户费用 3. 需要在出库前完成此增值，否则增值将会被自动“异常终止”,NULL,CO
